"","Series.Name","Series.Code","Country.Name","Country.Code","Year","GDP_per_cap"
"1635","GDP per capita (current US$)","NY.GDP.PCAP.CD","Luxembourg","LUX","2007","107475.320297978"
"1636","GDP per capita (current US$)","NY.GDP.PCAP.CD","Macao SAR, China","MAC","2007","35782.6558830222"
"1637","GDP per capita (current US$)","NY.GDP.PCAP.CD","North Macedonia","MKD","2007","4079.3919539826"
"1638","GDP per capita (current US$)","NY.GDP.PCAP.CD","Madagascar","MDG","2007","427.836321624404"
"1639","GDP per capita (current US$)","NY.GDP.PCAP.CD","Malawi","MWI","2007","328.47609939718"
"1640","GDP per capita (current US$)","NY.GDP.PCAP.CD","Malaysia","MYS","2007","7143.93581596291"
"1641","GDP per capita (current US$)","NY.GDP.PCAP.CD","Maldives","MDV","2007","5746.64425772624"
"1642","GDP per capita (current US$)","NY.GDP.PCAP.CD","Mali","MLI","2007","579.257162665824"
"1643","GDP per capita (current US$)","NY.GDP.PCAP.CD","Malta","MLT","2007","19485.9506144632"
"1644","GDP per capita (current US$)","NY.GDP.PCAP.CD","Marshall Islands","MHL","2007","2773.41870535549"
"1645","GDP per capita (current US$)","NY.GDP.PCAP.CD","Mauritania","MRT","2007","1378.21334480212"
"1646","GDP per capita (current US$)","NY.GDP.PCAP.CD","Mauritius","MUS","2007","6574.65433811493"
"1647","GDP per capita (current US$)","NY.GDP.PCAP.CD","Mexico","MEX","2007","9719.92045203482"
"1648","GDP per capita (current US$)","NY.GDP.PCAP.CD","Micronesia, Fed. Sts.","FSM","2007","2344.40346200197"
"1649","GDP per capita (current US$)","NY.GDP.PCAP.CD","Moldova","MDA","2007","1531.22186179676"
"1650","GDP per capita (current US$)","NY.GDP.PCAP.CD","Monaco","MCO","2007","184392.319414517"
"1651","GDP per capita (current US$)","NY.GDP.PCAP.CD","Mongolia","MNG","2007","1625.31851957785"
"1652","GDP per capita (current US$)","NY.GDP.PCAP.CD","Montenegro","MNE","2007","5976.39414454596"
"1653","GDP per capita (current US$)","NY.GDP.PCAP.CD","Morocco","MAR","2007","2501.22241210938"
"1654","GDP per capita (current US$)","NY.GDP.PCAP.CD","Mozambique","MOZ","2007","491.099217922663"
"1655","GDP per capita (current US$)","NY.GDP.PCAP.CD","Myanmar","MMR","2007","321.828348060028"
"1656","GDP per capita (current US$)","NY.GDP.PCAP.CD","Namibia","NAM","2007","4394.51235778035"
"1657","GDP per capita (current US$)","NY.GDP.PCAP.CD","Nauru","NRU","2007",".."
"1658","GDP per capita (current US$)","NY.GDP.PCAP.CD","Nepal","NPL","2007","386.529586362442"
"1659","GDP per capita (current US$)","NY.GDP.PCAP.CD","Netherlands","NLD","2007","51799.2085521047"
"1660","GDP per capita (current US$)","NY.GDP.PCAP.CD","New Caledonia","NCL","2007","36864.8779202682"
"1661","GDP per capita (current US$)","NY.GDP.PCAP.CD","New Zealand","NZL","2007","32479.9817381467"
"1662","GDP per capita (current US$)","NY.GDP.PCAP.CD","Nicaragua","NIC","2007","1323.82982943004"
"1663","GDP per capita (current US$)","NY.GDP.PCAP.CD","Niger","NER","2007","384.718359952116"
"1664","GDP per capita (current US$)","NY.GDP.PCAP.CD","Nigeria","NGA","2007","1876.41277665632"
"1665","GDP per capita (current US$)","NY.GDP.PCAP.CD","Northern Mariana Islands","MNP","2007","14877.0816812054"
"1666","GDP per capita (current US$)","NY.GDP.PCAP.CD","Norway","NOR","2007","85139.9604469545"
"1667","GDP per capita (current US$)","NY.GDP.PCAP.CD","Oman","OMN","2007","16151.275839059"
"1668","GDP per capita (current US$)","NY.GDP.PCAP.CD","Pakistan","PAK","2007","837.631537927295"
"1669","GDP per capita (current US$)","NY.GDP.PCAP.CD","Palau","PLW","2007","10270.4585355778"
"1670","GDP per capita (current US$)","NY.GDP.PCAP.CD","Panama","PAN","2007","6205.82157550354"
"1671","GDP per capita (current US$)","NY.GDP.PCAP.CD","Papua New Guinea","PNG","2007","1379.14838756488"
"1672","GDP per capita (current US$)","NY.GDP.PCAP.CD","Paraguay","PRY","2007","3194.26298162817"
"1673","GDP per capita (current US$)","NY.GDP.PCAP.CD","Peru","PER","2007","3572.36358879114"
"1674","GDP per capita (current US$)","NY.GDP.PCAP.CD","Philippines","PHL","2007","1741.60317179619"
"1675","GDP per capita (current US$)","NY.GDP.PCAP.CD","Poland","POL","2007","11254.5173881254"
"1676","GDP per capita (current US$)","NY.GDP.PCAP.CD","Portugal","PRT","2007","22811.0564844365"
"1677","GDP per capita (current US$)","NY.GDP.PCAP.CD","Puerto Rico","PRI","2007","23664.8823485096"
"1678","GDP per capita (current US$)","NY.GDP.PCAP.CD","Qatar","QAT","2007","64706.9899026035"
"1679","GDP per capita (current US$)","NY.GDP.PCAP.CD","Romania","ROU","2007","8360.16632132485"
"1680","GDP per capita (current US$)","NY.GDP.PCAP.CD","Russian Federation","RUS","2007","9101.2548828125"
"1681","GDP per capita (current US$)","NY.GDP.PCAP.CD","Rwanda","RWA","2007","427.192399744184"
"1682","GDP per capita (current US$)","NY.GDP.PCAP.CD","Samoa","WSM","2007","3011.10080866752"
"1683","GDP per capita (current US$)","NY.GDP.PCAP.CD","San Marino","SMR","2007","71970.0587250442"
"1684","GDP per capita (current US$)","NY.GDP.PCAP.CD","Sao Tome and Principe","STP","2007","878.13255075947"
"1685","GDP per capita (current US$)","NY.GDP.PCAP.CD","Saudi Arabia","SAU","2007","15756.1936225077"
"1686","GDP per capita (current US$)","NY.GDP.PCAP.CD","Senegal","SEN","2007","1210.16754334065"
"1687","GDP per capita (current US$)","NY.GDP.PCAP.CD","Serbia","SRB","2007","5848.47640545105"
"1688","GDP per capita (current US$)","NY.GDP.PCAP.CD","Seychelles","SYC","2007","12154.8299372808"
"1689","GDP per capita (current US$)","NY.GDP.PCAP.CD","Sierra Leone","SLE","2007","363.434523157213"
"1690","GDP per capita (current US$)","NY.GDP.PCAP.CD","Singapore","SGP","2007","39432.9383493761"
"1691","GDP per capita (current US$)","NY.GDP.PCAP.CD","Sint Maarten (Dutch part)","SXM","2007",".."
"1692","GDP per capita (current US$)","NY.GDP.PCAP.CD","Slovak Republic","SVK","2007","16106.0604446695"
"1693","GDP per capita (current US$)","NY.GDP.PCAP.CD","Slovenia","SVN","2007","23817.8867320201"
"1694","GDP per capita (current US$)","NY.GDP.PCAP.CD","Solomon Islands","SLB","2007","1377.86200603136"
"1695","GDP per capita (current US$)","NY.GDP.PCAP.CD","Somalia","SOM","2007",".."
"1696","GDP per capita (current US$)","NY.GDP.PCAP.CD","South Africa","ZAF","2007","6662.02968975357"
"1697","GDP per capita (current US$)","NY.GDP.PCAP.CD","South Sudan","SSD","2007",".."
"1698","GDP per capita (current US$)","NY.GDP.PCAP.CD","Spain","ESP","2007","32591.3503065871"
"1699","GDP per capita (current US$)","NY.GDP.PCAP.CD","Sri Lanka","LKA","2007","1630.38890604323"
"1700","GDP per capita (current US$)","NY.GDP.PCAP.CD","St. Kitts and Nevis","KNA","2007","14660.9632071719"
"1701","GDP per capita (current US$)","NY.GDP.PCAP.CD","St. Lucia","LCA","2007","7975.79254059155"
"1702","GDP per capita (current US$)","NY.GDP.PCAP.CD","St. Martin (French part)","MAF","2007",".."
"1703","GDP per capita (current US$)","NY.GDP.PCAP.CD","St. Vincent and the Grenadines","VCT","2007","6439.00839769966"
"1704","GDP per capita (current US$)","NY.GDP.PCAP.CD","Sudan","SDN","2007","1500.67309570313"
"1705","GDP per capita (current US$)","NY.GDP.PCAP.CD","Suriname","SUR","2007","5562.33406798787"
"1706","GDP per capita (current US$)","NY.GDP.PCAP.CD","Eswatini","SWZ","2007","3200.49667194931"
"1707","GDP per capita (current US$)","NY.GDP.PCAP.CD","Sweden","SWE","2007","53700.0053363063"
"1708","GDP per capita (current US$)","NY.GDP.PCAP.CD","Switzerland","CHE","2007","64989.1553256031"
"1709","GDP per capita (current US$)","NY.GDP.PCAP.CD","Syrian Arab Republic","SYR","2007","8695.84446115791"
"1710","GDP per capita (current US$)","NY.GDP.PCAP.CD","Tajikistan","TJK","2007","517.432367387849"
"1711","GDP per capita (current US$)","NY.GDP.PCAP.CD","Tanzania","TZA","2007","539.122314453125"
"1712","GDP per capita (current US$)","NY.GDP.PCAP.CD","Thailand","THA","2007","3934.68874340993"
"1713","GDP per capita (current US$)","NY.GDP.PCAP.CD","Timor-Leste","TLS","2007","532.485462973302"
"1714","GDP per capita (current US$)","NY.GDP.PCAP.CD","Togo","TGO","2007","440.280456066823"
"1715","GDP per capita (current US$)","NY.GDP.PCAP.CD","Tonga","TON","2007","2799.32065641877"
"1716","GDP per capita (current US$)","NY.GDP.PCAP.CD","Trinidad and Tobago","TTO","2007","15627.2868179082"
"1717","GDP per capita (current US$)","NY.GDP.PCAP.CD","Tunisia","TUN","2007","3677.94192483388"
"1718","GDP per capita (current US$)","NY.GDP.PCAP.CD","Turkiye","TUR","2007","9668.62878162376"
"1719","GDP per capita (current US$)","NY.GDP.PCAP.CD","Turkmenistan","TKM","2007","2520.28502555268"
"1720","GDP per capita (current US$)","NY.GDP.PCAP.CD","Turks and Caicos Islands","TCA","2007","29446.0826861581"
"1721","GDP per capita (current US$)","NY.GDP.PCAP.CD","Tuvalu","TUV","2007","2803.1827898032"
"1722","GDP per capita (current US$)","NY.GDP.PCAP.CD","Uganda","UGA","2007","401.709184486129"
"1723","GDP per capita (current US$)","NY.GDP.PCAP.CD","Ukraine","UKR","2007","3197.93432617188"
"1724","GDP per capita (current US$)","NY.GDP.PCAP.CD","United Arab Emirates","ARE","2007","43918.3801694265"
"1725","GDP per capita (current US$)","NY.GDP.PCAP.CD","United Kingdom","GBR","2007","50435.37028921"
"1726","GDP per capita (current US$)","NY.GDP.PCAP.CD","United States","USA","2007","48050.2237771135"
"1727","GDP per capita (current US$)","NY.GDP.PCAP.CD","Uruguay","URY","2007","7033.05111719873"
"1728","GDP per capita (current US$)","NY.GDP.PCAP.CD","Uzbekistan","UZB","2007","830.407694204322"
"1729","GDP per capita (current US$)","NY.GDP.PCAP.CD","Vanuatu","VUT","2007","2261.45929411079"
"1730","GDP per capita (current US$)","NY.GDP.PCAP.CD","Venezuela, RB","VEN","2007","8369.23526829668"
"1731","GDP per capita (current US$)","NY.GDP.PCAP.CD","Vietnam","VNM","2007","913.312331601755"
"1732","GDP per capita (current US$)","NY.GDP.PCAP.CD","Virgin Islands (U.S.)","VIR","2007","44158.5054044325"
"1733","GDP per capita (current US$)","NY.GDP.PCAP.CD","West Bank and Gaza","PSE","2007","1664.24571669276"
"1734","GDP per capita (current US$)","NY.GDP.PCAP.CD","Yemen, Rep.","YEM","2007","956.230635225937"
"1735","GDP per capita (current US$)","NY.GDP.PCAP.CD","Zambia","ZMB","2007","1133.43615831521"
"1736","GDP per capita (current US$)","NY.GDP.PCAP.CD","Zimbabwe","ZWE","2007","425.036841692684"
"1737","GDP per capita (current US$)","NY.GDP.PCAP.CD","Afghanistan","AFG","2008","387.849174300047"
"1738","GDP per capita (current US$)","NY.GDP.PCAP.CD","Albania","ALB","2008","4370.5399247769"
"1739","GDP per capita (current US$)","NY.GDP.PCAP.CD","Algeria","DZA","2008","4946.56401720759"
"1740","GDP per capita (current US$)","NY.GDP.PCAP.CD","American Samoa","ASM","2008","10019.502245442"
"1741","GDP per capita (current US$)","NY.GDP.PCAP.CD","Andorra","AND","2008","53719.421266769"
"1742","GDP per capita (current US$)","NY.GDP.PCAP.CD","Angola","AGO","2008","4081.71500392279"
"1743","GDP per capita (current US$)","NY.GDP.PCAP.CD","Antigua and Barbuda","ATG","2008","16457.1040632589"
"1744","GDP per capita (current US$)","NY.GDP.PCAP.CD","Argentina","ARG","2008","8977.50685093365"
"1745","GDP per capita (current US$)","NY.GDP.PCAP.CD","Armenia","ARM","2008","3908.94906011431"
"1746","GDP per capita (current US$)","NY.GDP.PCAP.CD","Aruba","ABW","2008","29011.5592450359"
"1747","GDP per capita (current US$)","NY.GDP.PCAP.CD","Australia","AUS","2008","49679.1805279842"
"1748","GDP per capita (current US$)","NY.GDP.PCAP.CD","Austria","AUT","2008","51919.9835754226"
"1749","GDP per capita (current US$)","NY.GDP.PCAP.CD","Azerbaijan","AZE","2008","5574.60380218613"
"1750","GDP per capita (current US$)","NY.GDP.PCAP.CD","Bahamas, The","BHS","2008","29013.6302870767"
"1751","GDP per capita (current US$)","NY.GDP.PCAP.CD","Bahrain","BHR","2008","23155.821449155"
"1752","GDP per capita (current US$)","NY.GDP.PCAP.CD","Bangladesh","BGD","2008","630.108979202923"
"1753","GDP per capita (current US$)","NY.GDP.PCAP.CD","Barbados","BRB","2008","17550.6633410971"
"1754","GDP per capita (current US$)","NY.GDP.PCAP.CD","Belarus","BLR","2008","6377.36973201232"
"1755","GDP per capita (current US$)","NY.GDP.PCAP.CD","Belgium","BEL","2008","48303.397956286"
"1756","GDP per capita (current US$)","NY.GDP.PCAP.CD","Belize","BLZ","2008","5656.40836062302"
"1757","GDP per capita (current US$)","NY.GDP.PCAP.CD","Benin","BEN","2008","1098.94677969563"
"1758","GDP per capita (current US$)","NY.GDP.PCAP.CD","Bermuda","BMU","2008","106935.486341979"
"1759","GDP per capita (current US$)","NY.GDP.PCAP.CD","Bhutan","BTN","2008","1780.11153624251"
"1760","GDP per capita (current US$)","NY.GDP.PCAP.CD","Bolivia","BOL","2008","1687.58339321012"
"1761","GDP per capita (current US$)","NY.GDP.PCAP.CD","Bosnia and Herzegovina","BIH","2008","4846.77642113418"
"1762","GDP per capita (current US$)","NY.GDP.PCAP.CD","Botswana","BWA","2008","5345.81586339872"
"1763","GDP per capita (current US$)","NY.GDP.PCAP.CD","Brazil","BRA","2008","8801.59948420962"
"1764","GDP per capita (current US$)","NY.GDP.PCAP.CD","British Virgin Islands","VGB","2008",".."
"1765","GDP per capita (current US$)","NY.GDP.PCAP.CD","Brunei Darussalam","BRN","2008","37426.6685438881"
"1766","GDP per capita (current US$)","NY.GDP.PCAP.CD","Bulgaria","BGR","2008","7271.39583653299"
"1767","GDP per capita (current US$)","NY.GDP.PCAP.CD","Burkina Faso","BFA","2008","621.890328967402"
"1768","GDP per capita (current US$)","NY.GDP.PCAP.CD","Burundi","BDI","2008","194.710640063606"
"1769","GDP per capita (current US$)","NY.GDP.PCAP.CD","Cabo Verde","CPV","2008","3503.51149927499"
"1770","GDP per capita (current US$)","NY.GDP.PCAP.CD","Cambodia","KHM","2008","742.397966275428"
"1771","GDP per capita (current US$)","NY.GDP.PCAP.CD","Cameroon","CMR","2008","1476.00921465211"
"1772","GDP per capita (current US$)","NY.GDP.PCAP.CD","Canada","CAN","2008","46710.5055759013"
"1773","GDP per capita (current US$)","NY.GDP.PCAP.CD","Cayman Islands","CYM","2008","89707.4530947906"
"1774","GDP per capita (current US$)","NY.GDP.PCAP.CD","Central African Republic","CAF","2008","446.228811380306"
"1775","GDP per capita (current US$)","NY.GDP.PCAP.CD","Chad","TCD","2008","936.49422316524"
"1776","GDP per capita (current US$)","NY.GDP.PCAP.CD","Channel Islands","CHI","2008",".."
"1777","GDP per capita (current US$)","NY.GDP.PCAP.CD","Chile","CHL","2008","10783.1715606341"
"1778","GDP per capita (current US$)","NY.GDP.PCAP.CD","China","CHN","2008","3468.30460207434"
"1779","GDP per capita (current US$)","NY.GDP.PCAP.CD","Colombia","COL","2008","5527.44995277183"
"1780","GDP per capita (current US$)","NY.GDP.PCAP.CD","Comoros","COM","2008","1454.65104425169"
"1781","GDP per capita (current US$)","NY.GDP.PCAP.CD","Congo, Dem. Rep.","COD","2008","317.889214639638"
"1782","GDP per capita (current US$)","NY.GDP.PCAP.CD","Congo, Rep.","COG","2008","2848.6534250508"
"1783","GDP per capita (current US$)","NY.GDP.PCAP.CD","Costa Rica","CRI","2008","6841.91145979684"
"1784","GDP per capita (current US$)","NY.GDP.PCAP.CD","Cote d'Ivoire","CIV","2008","1683.3376609069"
"1785","GDP per capita (current US$)","NY.GDP.PCAP.CD","Croatia","HRV","2008","16461.289132195"
"1786","GDP per capita (current US$)","NY.GDP.PCAP.CD","Cuba","CUB","2008","4992.82449445836"
"1787","GDP per capita (current US$)","NY.GDP.PCAP.CD","Curacao","CUW","2008",".."
"1788","GDP per capita (current US$)","NY.GDP.PCAP.CD","Cyprus","CYP","2008","35397.36328125"
"1789","GDP per capita (current US$)","NY.GDP.PCAP.CD","Czechia","CZE","2008","22804.5776774507"
"1790","GDP per capita (current US$)","NY.GDP.PCAP.CD","Denmark","DNK","2008","64322.0635020842"
"1791","GDP per capita (current US$)","NY.GDP.PCAP.CD","Djibouti","DJI","2008","1131.63572564038"
"1792","GDP per capita (current US$)","NY.GDP.PCAP.CD","Dominica","DMA","2008","6661.46504737997"
"1793","GDP per capita (current US$)","NY.GDP.PCAP.CD","Dominican Republic","DOM","2008","5053.32457734602"
"1794","GDP per capita (current US$)","NY.GDP.PCAP.CD","Ecuador","ECU","2008","4260.43318396471"
"1795","GDP per capita (current US$)","NY.GDP.PCAP.CD","Egypt, Arab Rep.","EGY","2008","1941.89997269337"
"1796","GDP per capita (current US$)","NY.GDP.PCAP.CD","El Salvador","SLV","2008","2964.172140237"
"1797","GDP per capita (current US$)","NY.GDP.PCAP.CD","Equatorial Guinea","GNQ","2008","19849.7177669705"
"1798","GDP per capita (current US$)","NY.GDP.PCAP.CD","Eritrea","ERI","2008","459.178402670323"
"1799","GDP per capita (current US$)","NY.GDP.PCAP.CD","Estonia","EST","2008","18204.9664786762"
"1800","GDP per capita (current US$)","NY.GDP.PCAP.CD","Ethiopia","ETH","2008","320.861089711683"
"1801","GDP per capita (current US$)","NY.GDP.PCAP.CD","Faroe Islands","FRO","2008","51432.2858398355"
"1802","GDP per capita (current US$)","NY.GDP.PCAP.CD","Fiji","FJI","2008","3928.92173857964"
"1803","GDP per capita (current US$)","NY.GDP.PCAP.CD","Finland","FIN","2008","53772.7942390019"
"1804","GDP per capita (current US$)","NY.GDP.PCAP.CD","France","FRA","2008","45515.9617533473"
"1805","GDP per capita (current US$)","NY.GDP.PCAP.CD","French Polynesia","PYF","2008","25437.6776737658"
"1806","GDP per capita (current US$)","NY.GDP.PCAP.CD","Gabon","GAB","2008","9732.22742799261"
"1807","GDP per capita (current US$)","NY.GDP.PCAP.CD","Gambia, The","GMB","2008","857.856307095633"
"1808","GDP per capita (current US$)","NY.GDP.PCAP.CD","Georgia","GEO","2008","3324.73587905411"
"1809","GDP per capita (current US$)","NY.GDP.PCAP.CD","Germany","DEU","2008","45612.7106221441"
"1810","GDP per capita (current US$)","NY.GDP.PCAP.CD","Ghana","GHA","2008","1178.92786830433"
"1811","GDP per capita (current US$)","NY.GDP.PCAP.CD","Gibraltar","GIB","2008",".."
"1812","GDP per capita (current US$)","NY.GDP.PCAP.CD","Greece","GRC","2008","32127.9831943287"
"1813","GDP per capita (current US$)","NY.GDP.PCAP.CD","Greenland","GRL","2008","44367.0556497873"
"1814","GDP per capita (current US$)","NY.GDP.PCAP.CD","Grenada","GRD","2008","7343.44526962639"
"1815","GDP per capita (current US$)","NY.GDP.PCAP.CD","Guam","GUM","2008","28277.432083776"
"1816","GDP per capita (current US$)","NY.GDP.PCAP.CD","Guatemala","GTM","2008","2802.46196190125"
"1817","GDP per capita (current US$)","NY.GDP.PCAP.CD","Guinea","GIN","2008","712.099416689035"
"1818","GDP per capita (current US$)","NY.GDP.PCAP.CD","Guinea-Bissau","GNB","2008","583.26836011893"
"1819","GDP per capita (current US$)","NY.GDP.PCAP.CD","Guyana","GUY","2008","4011.38755365136"
"1820","GDP per capita (current US$)","NY.GDP.PCAP.CD","Haiti","HTI","2008","1095.03445218489"
"1821","GDP per capita (current US$)","NY.GDP.PCAP.CD","Honduras","HND","2008","1713.41435757299"
"1822","GDP per capita (current US$)","NY.GDP.PCAP.CD","Hong Kong SAR, China","HKG","2008","31515.6627713018"
"1823","GDP per capita (current US$)","NY.GDP.PCAP.CD","Hungary","HUN","2008","15772.3300839383"
"1824","GDP per capita (current US$)","NY.GDP.PCAP.CD","Iceland","ISL","2008","56943.3704468563"
"1825","GDP per capita (current US$)","NY.GDP.PCAP.CD","India","IND","2008","993.503772474691"
"1826","GDP per capita (current US$)","NY.GDP.PCAP.CD","Indonesia","IDN","2008","2144.38954419985"
"1827","GDP per capita (current US$)","NY.GDP.PCAP.CD","Iran, Islamic Rep.","IRN","2008","5623.91168097394"
"1828","GDP per capita (current US$)","NY.GDP.PCAP.CD","Iraq","IRQ","2008","4504.50809414268"
"1829","GDP per capita (current US$)","NY.GDP.PCAP.CD","Ireland","IRL","2008","61353.1065629523"
"1830","GDP per capita (current US$)","NY.GDP.PCAP.CD","Isle of Man","IMN","2008","72300.4616739924"
"1831","GDP per capita (current US$)","NY.GDP.PCAP.CD","Israel","ISR","2008","30173.3615938856"
"1832","GDP per capita (current US$)","NY.GDP.PCAP.CD","Italy","ITA","2008","40944.9124194678"
"1833","GDP per capita (current US$)","NY.GDP.PCAP.CD","Jamaica","JAM","2008","5056.25824455749"
"1834","GDP per capita (current US$)","NY.GDP.PCAP.CD","Japan","JPN","2008","39876.3039685725"
"1835","GDP per capita (current US$)","NY.GDP.PCAP.CD","Jordan","JOR","2008","3415.96505691506"
"1836","GDP per capita (current US$)","NY.GDP.PCAP.CD","Kazakhstan","KAZ","2008","8458.01715432982"
"1837","GDP per capita (current US$)","NY.GDP.PCAP.CD","Kenya","KEN","2008","915.998915654065"
"1838","GDP per capita (current US$)","NY.GDP.PCAP.CD","Kiribati","KIR","2008","1356.62245638271"
"1839","GDP per capita (current US$)","NY.GDP.PCAP.CD","Korea, Dem. People's Rep.","PRK","2008",".."
"1840","GDP per capita (current US$)","NY.GDP.PCAP.CD","Korea, Rep.","KOR","2008","21350.427979823"
"1841","GDP per capita (current US$)","NY.GDP.PCAP.CD","Kosovo","XKX","2008","2965.44991493706"
"1842","GDP per capita (current US$)","NY.GDP.PCAP.CD","Kuwait","KWT","2008","55601.2755092418"
"1843","GDP per capita (current US$)","NY.GDP.PCAP.CD","Kyrgyz Republic","KGZ","2008","966.393627185372"
"1844","GDP per capita (current US$)","NY.GDP.PCAP.CD","Lao PDR","LAO","2008","887.639734943543"
"1845","GDP per capita (current US$)","NY.GDP.PCAP.CD","Latvia","LVA","2008","16467.1436879405"
"1846","GDP per capita (current US$)","NY.GDP.PCAP.CD","Lebanon","LBN","2008","5957.69675414263"
"1847","GDP per capita (current US$)","NY.GDP.PCAP.CD","Lesotho","LSO","2008","885.620558438669"
"1848","GDP per capita (current US$)","NY.GDP.PCAP.CD","Liberia","LBR","2008","456.144699881365"
"1849","GDP per capita (current US$)","NY.GDP.PCAP.CD","Libya","LBY","2008","13921.4713535261"
"1850","GDP per capita (current US$)","NY.GDP.PCAP.CD","Liechtenstein","LIE","2008","143539.248157239"
"1851","GDP per capita (current US$)","NY.GDP.PCAP.CD","Lithuania","LTU","2008","14944.996652175"
"1852","GDP per capita (current US$)","NY.GDP.PCAP.CD","Luxembourg","LUX","2008","120422.137934157"
"1853","GDP per capita (current US$)","NY.GDP.PCAP.CD","Macao SAR, China","MAC","2008","39745.8113605577"
"1854","GDP per capita (current US$)","NY.GDP.PCAP.CD","North Macedonia","MKD","2008","4841.25169443101"
"1855","GDP per capita (current US$)","NY.GDP.PCAP.CD","Madagascar","MDG","2008","522.83063205187"
"1856","GDP per capita (current US$)","NY.GDP.PCAP.CD","Malawi","MWI","2008","383.098145425925"
"1857","GDP per capita (current US$)","NY.GDP.PCAP.CD","Malaysia","MYS","2008","8343.38591937024"
"1858","GDP per capita (current US$)","NY.GDP.PCAP.CD","Maldives","MDV","2008","6743.1309608974"
"1859","GDP per capita (current US$)","NY.GDP.PCAP.CD","Mali","MLI","2008","676.127063299178"
"1860","GDP per capita (current US$)","NY.GDP.PCAP.CD","Malta","MLT","2008","22205.2827489016"
"1861","GDP per capita (current US$)","NY.GDP.PCAP.CD","Marshall Islands","MHL","2008","2712.37364352609"
"1862","GDP per capita (current US$)","NY.GDP.PCAP.CD","Mauritania","MRT","2008","1610.23921011041"
"1863","GDP per capita (current US$)","NY.GDP.PCAP.CD","Mauritius","MUS","2008","8030.06300537304"
"1864","GDP per capita (current US$)","NY.GDP.PCAP.CD","Mexico","MEX","2008","10119.8362111768"
"1865","GDP per capita (current US$)","NY.GDP.PCAP.CD","Micronesia, Fed. Sts.","FSM","2008","2420.7490064763"
"1866","GDP per capita (current US$)","NY.GDP.PCAP.CD","Moldova","MDA","2008","2110.56198967544"
"1867","GDP per capita (current US$)","NY.GDP.PCAP.CD","Monaco","MCO","2008","203266.91374496"
"1868","GDP per capita (current US$)","NY.GDP.PCAP.CD","Mongolia","MNG","2008","2134.94977152342"
"1869","GDP per capita (current US$)","NY.GDP.PCAP.CD","Montenegro","MNE","2008","7367.75190910882"
"1870","GDP per capita (current US$)","NY.GDP.PCAP.CD","Morocco","MAR","2008","2889.22094726563"
"1871","GDP per capita (current US$)","NY.GDP.PCAP.CD","Mozambique","MOZ","2008","574.770748203202"
"1872","GDP per capita (current US$)","NY.GDP.PCAP.CD","Myanmar","MMR","2008","472.260590479084"
"1873","GDP per capita (current US$)","NY.GDP.PCAP.CD","Namibia","NAM","2008","4222.34768017609"
"1874","GDP per capita (current US$)","NY.GDP.PCAP.CD","Nauru","NRU","2008",".."
"1875","GDP per capita (current US$)","NY.GDP.PCAP.CD","Nepal","NPL","2008","466.693379122712"
"1876","GDP per capita (current US$)","NY.GDP.PCAP.CD","Netherlands","NLD","2008","57879.9437553916"
"1877","GDP per capita (current US$)","NY.GDP.PCAP.CD","New Caledonia","NCL","2008","37353.7507767203"
"1878","GDP per capita (current US$)","NY.GDP.PCAP.CD","New Zealand","NZL","2008","31252.9625640673"
"1879","GDP per capita (current US$)","NY.GDP.PCAP.CD","Nicaragua","NIC","2008","1493.90454426773"
"1880","GDP per capita (current US$)","NY.GDP.PCAP.CD","Niger","NER","2008","472.178470762123"
"1881","GDP per capita (current US$)","NY.GDP.PCAP.CD","Nigeria","NGA","2008","2227.78995171265"
"1882","GDP per capita (current US$)","NY.GDP.PCAP.CD","Northern Mariana Islands","MNP","2008","15641.657782516"
"1883","GDP per capita (current US$)","NY.GDP.PCAP.CD","Norway","NOR","2008","96944.0956064873"
"1884","GDP per capita (current US$)","NY.GDP.PCAP.CD","Oman","OMN","2008","22974.2773504319"
"1885","GDP per capita (current US$)","NY.GDP.PCAP.CD","Pakistan","PAK","2008","914.731489303734"
"1886","GDP per capita (current US$)","NY.GDP.PCAP.CD","Palau","PLW","2008","10380.2690817715"
"1887","GDP per capita (current US$)","NY.GDP.PCAP.CD","Panama","PAN","2008","7197.11078610101"
"1888","GDP per capita (current US$)","NY.GDP.PCAP.CD","Papua New Guinea","PNG","2008","1635.0322992722"
"1889","GDP per capita (current US$)","NY.GDP.PCAP.CD","Paraguay","PRY","2008","4360.4291089526"
"1890","GDP per capita (current US$)","NY.GDP.PCAP.CD","Peru","PER","2008","4184.88598248749"
"1891","GDP per capita (current US$)","NY.GDP.PCAP.CD","Philippines","PHL","2008","1990.35559000084"
"1892","GDP per capita (current US$)","NY.GDP.PCAP.CD","Poland","POL","2008","13996.0251506835"
"1893","GDP per capita (current US$)","NY.GDP.PCAP.CD","Portugal","PRT","2008","24949.0413566739"
"1894","GDP per capita (current US$)","NY.GDP.PCAP.CD","Puerto Rico","PRI","2008","24898.3345857045"
"1895","GDP per capita (current US$)","NY.GDP.PCAP.CD","Qatar","QAT","2008","79811.5977371757"
"1896","GDP per capita (current US$)","NY.GDP.PCAP.CD","Romania","ROU","2008","10435.0439841037"
"1897","GDP per capita (current US$)","NY.GDP.PCAP.CD","Russian Federation","RUS","2008","11635.2724609375"
"1898","GDP per capita (current US$)","NY.GDP.PCAP.CD","Rwanda","RWA","2008","529.261198153044"
